//X;Y;Z;Nx;Ny;Nz
404.44;160.19;31.58;-0.830691;0.178756;-0.527256
402.89;159.27;33.72;-0.830691;0.178756;-0.527256
403.63;160.00;32.79;-0.830691;0.178756;-0.527256
403.52;158.95;32.61;-0.830691;0.178756;-0.527256
403.11;159.40;33.41;-0.830691;0.178756;-0.527256
402.91;158.72;33.49;-0.830691;0.178756;-0.527256
403.93;159.33;32.10;-0.830691;0.178756;-0.527256
403.67;159.63;32.61;-0.830691;0.178756;-0.527256
404.28;160.54;31.95;-0.830691;0.178756;-0.527256
403.22;159.79;33.38;-0.830691;0.178756;-0.527256
402.90;157.89;33.23;-0.830691;0.178756;-0.527256
403.13;158.22;32.98;-0.830691;0.178756;-0.527256
404.93;160.77;31.00;-0.830691;0.178756;-0.527256
403.85;160.44;32.60;-0.830691;0.178756;-0.527256
403.91;160.09;32.39;-0.830691;0.178756;-0.527256
403.48;159.34;32.81;-0.830691;0.178756;-0.527256
403.43;159.71;33.00;-0.830691;0.178756;-0.527256
402.87;158.27;33.40;-0.830691;0.178756;-0.527256
403.33;160.20;33.35;-0.830691;0.178756;-0.527256
403.91;159.70;32.25;-0.830691;0.178756;-0.527256
403.32;158.67;32.82;-0.830691;0.178756;-0.527256
404.52;160.59;31.58;-0.830691;0.178756;-0.527256
404.28;159.84;31.71;-0.830691;0.178756;-0.527256
403.70;159.27;32.43;-0.830691;0.178756;-0.527256
403.52;160.99;33.26;-0.830804;0.140189;-0.538621
402.83;160.33;34.14;-0.830804;0.140189;-0.538621
403.90;162.43;33.04;-0.830804;0.140189;-0.538621
403.30;160.98;33.59;-0.830804;0.140189;-0.538621
403.70;162.59;33.38;-0.830804;0.140189;-0.538621
402.90;161.78;34.42;-0.830804;0.140189;-0.538621
403.46;162.13;33.65;-0.830804;0.140189;-0.538621
403.11;162.03;34.17;-0.830804;0.140189;-0.538621
403.42;162.51;33.80;-0.830804;0.140189;-0.538621
403.68;161.73;33.20;-0.830804;0.140189;-0.538621
403.12;161.26;33.94;-0.830804;0.140189;-0.538621
402.89;161.03;34.23;-0.830804;0.140189;-0.538621
403.68;162.13;33.31;-0.830804;0.140189;-0.538621
404.11;161.98;32.60;-0.830804;0.140189;-0.538621
402.92;162.23;34.51;-0.830804;0.140189;-0.538621
404.33;162.77;32.47;-0.830804;0.140189;-0.538621
403.07;160.44;33.81;-0.830804;0.140189;-0.538621
403.89;161.64;32.85;-0.830804;0.140189;-0.538621
403.50;161.39;33.39;-0.830804;0.140189;-0.538621
403.89;162.03;32.95;-0.830804;0.140189;-0.538621
403.20;162.44;34.13;-0.830804;0.140189;-0.538621
403.09;161.64;34.09;-0.830804;0.140189;-0.538621
404.53;162.65;32.13;-0.830804;0.140189;-0.538621
403.42;161.73;33.60;-0.830804;0.140189;-0.538621
404.27;162.32;32.44;-0.830804;0.140189;-0.538621
403.07;160.84;33.91;-0.830804;0.140189;-0.538621
402.88;163.70;34.86;-0.830541;0.102554;-0.547435
403.90;164.51;33.45;-0.830541;0.102554;-0.547435
405.13;165.38;31.75;-0.830541;0.102554;-0.547435
403.08;163.44;34.51;-0.830541;0.102554;-0.547435
404.69;165.03;32.35;-0.830541;0.102554;-0.547435
404.21;164.58;33.00;-0.830541;0.102554;-0.547435
403.70;164.18;33.71;-0.830541;0.102554;-0.547435
403.43;164.54;34.18;-0.830541;0.102554;-0.547435
403.29;163.26;34.16;-0.830541;0.102554;-0.547435
404.51;165.26;32.67;-0.830541;0.102554;-0.547435
403.11;164.25;34.61;-0.830541;0.102554;-0.547435
402.89;164.50;34.99;-0.830541;0.102554;-0.547435
403.11;164.66;34.68;-0.830541;0.102554;-0.547435
403.47;164.15;34.04;-0.830541;0.102554;-0.547435
404.32;164.99;32.90;-0.830541;0.102554;-0.547435
403.30;164.91;34.44;-0.830541;0.102554;-0.547435
403.10;163.85;34.55;-0.830541;0.102554;-0.547435
404.49;164.68;32.58;-0.830541;0.102554;-0.547435
403.90;164.05;33.37;-0.830541;0.102554;-0.547435
402.88;164.10;34.92;-0.830541;0.102554;-0.547435
403.05;163.02;34.47;-0.830541;0.102554;-0.547435
403.46;163.73;33.99;-0.830541;0.102554;-0.547435
403.93;164.92;33.49;-0.830541;0.102554;-0.547435
402.92;162.63;34.59;-0.830541;0.102554;-0.547435
404.92;165.15;32.02;-0.830541;0.102554;-0.547435
403.68;163.75;33.65;-0.830541;0.102554;-0.547435
403.53;164.96;34.11;-0.830541;0.102554;-0.547435
403.67;164.57;33.81;-0.830541;0.102554;-0.547435
403.69;167.06;34.10;-0.831600;0.060711;-0.552047
403.13;165.46;34.78;-0.831600;0.060711;-0.552047
403.13;166.25;34.86;-0.831600;0.060711;-0.552047
403.12;167.46;35.00;-0.831600;0.060711;-0.552047
402.91;165.32;35.09;-0.831600;0.060711;-0.552047
404.52;167.24;32.87;-0.831600;0.060711;-0.552047
402.86;166.65;35.30;-0.831600;0.060711;-0.552047
402.82;165.84;35.27;-0.831600;0.060711;-0.552047
403.12;167.06;34.96;-0.831600;0.060711;-0.552047
403.40;166.16;34.43;-0.831600;0.060711;-0.552047
402.83;167.04;35.39;-0.831600;0.060711;-0.552047
403.92;166.57;33.70;-0.831600;0.060711;-0.552047
404.31;166.95;33.16;-0.831600;0.060711;-0.552047
403.70;166.61;34.03;-0.831600;0.060711;-0.552047
403.46;167.36;34.48;-0.831600;0.060711;-0.552047
403.92;167.43;33.80;-0.831600;0.060711;-0.552047
403.39;165.71;34.40;-0.831600;0.060711;-0.552047
404.31;167.38;33.20;-0.831600;0.060711;-0.552047
402.90;166.23;35.20;-0.831600;0.060711;-0.552047
403.12;166.66;34.91;-0.831600;0.060711;-0.552047
404.72;167.50;32.60;-0.831600;0.060711;-0.552047
403.92;167.01;33.75;-0.831600;0.060711;-0.552047
403.63;166.16;34.10;-0.831600;0.060711;-0.552047
403.07;165.83;34.91;-0.831600;0.060711;-0.552047
403.69;167.48;34.15;-0.831600;0.060711;-0.552047
403.43;166.95;34.49;-0.831600;0.060711;-0.552047
405.00;167.65;32.20;-0.831600;0.060711;-0.552047
402.86;167.45;35.40;-0.831600;0.060711;-0.552047
403.46;166.56;34.40;-0.831600;0.060711;-0.552047
403.47;169.44;34.56;-0.830816;0.020599;-0.556166
404.32;169.85;33.30;-0.830816;0.020599;-0.556166
403.02;168.60;35.19;-0.830816;0.020599;-0.556166
402.91;169.39;35.39;-0.830816;0.020599;-0.556166
403.07;168.20;35.10;-0.830816;0.020599;-0.556166
403.27;169.87;34.88;-0.830816;0.020599;-0.556166
403.90;169.84;33.93;-0.830816;0.020599;-0.556166
403.29;168.66;34.80;-0.830816;0.020599;-0.556166
404.26;169.46;33.38;-0.830816;0.020599;-0.556166
403.51;169.85;34.51;-0.830816;0.020599;-0.556166
403.05;169.72;35.19;-0.830816;0.020599;-0.556166
403.47;169.04;34.53;-0.830816;0.020599;-0.556166
403.23;169.05;34.90;-0.830816;0.020599;-0.556166
403.52;168.63;34.46;-0.830816;0.020599;-0.556166
403.82;168.63;34.00;-0.830816;0.020599;-0.556166
402.90;167.86;35.35;-0.830816;0.020599;-0.556166
403.70;169.64;34.22;-0.830816;0.020599;-0.556166
404.73;169.79;32.69;-0.830816;0.020599;-0.556166
402.92;168.98;35.36;-0.830816;0.020599;-0.556166
403.70;169.22;34.21;-0.830816;0.020599;-0.556166
403.90;169.02;33.90;-0.830816;0.020599;-0.556166
403.22;169.45;34.93;-0.830816;0.020599;-0.556166
404.64;169.42;32.80;-0.830816;0.020599;-0.556166
403.92;169.43;33.88;-0.830816;0.020599;-0.556166
403.30;168.25;34.76;-0.830816;0.020599;-0.556166
404.30;169.07;33.31;-0.830816;0.020599;-0.556166
403.13;172.30;35.01;-0.830816;-0.020599;-0.556166
403.70;171.81;34.16;-0.830816;-0.020599;-0.556166
403.02;171.02;35.21;-0.830816;-0.020599;-0.556166
403.46;172.27;34.50;-0.830816;-0.020599;-0.556166
404.22;171.53;33.40;-0.830816;-0.020599;-0.556166
403.44;171.47;34.57;-0.830816;-0.020599;-0.556166
402.88;171.35;35.41;-0.830816;-0.020599;-0.556166
402.90;172.16;35.35;-0.830816;-0.020599;-0.556166
403.70;172.21;34.16;-0.830816;-0.020599;-0.556166
402.92;170.48;35.39;-0.830816;-0.020599;-0.556166
403.83;171.04;34.00;-0.830816;-0.020599;-0.556166
404.21;172.07;33.39;-0.830816;-0.020599;-0.556166
402.91;171.75;35.35;-0.830816;-0.020599;-0.556166
404.93;172.23;32.31;-0.830816;-0.020599;-0.556166
403.93;171.45;33.84;-0.830816;-0.020599;-0.556166
403.20;171.40;34.92;-0.830816;-0.020599;-0.556166
403.92;171.87;33.83;-0.830816;-0.020599;-0.556166
403.52;171.07;34.46;-0.830816;-0.020599;-0.556166
403.17;171.81;34.96;-0.830816;-0.020599;-0.556166
403.40;171.87;34.61;-0.830816;-0.020599;-0.556166
403.49;170.66;34.52;-0.830816;-0.020599;-0.556166
403.29;171.01;34.81;-0.830816;-0.020599;-0.556166
404.41;171.85;33.10;-0.830816;-0.020599;-0.556166
403.17;170.67;35.00;-0.830816;-0.020599;-0.556166
403.68;171.36;34.20;-0.830816;-0.020599;-0.556166
404.63;172.07;32.76;-0.830816;-0.020599;-0.556166
402.82;173.80;35.31;-0.831600;-0.060711;-0.552047
403.48;173.07;34.40;-0.831600;-0.060711;-0.552047
404.22;173.82;33.20;-0.831600;-0.060711;-0.552047
403.12;173.12;34.94;-0.831600;-0.060711;-0.552047
404.08;174.15;33.39;-0.831600;-0.060711;-0.552047
403.12;173.76;34.87;-0.831600;-0.060711;-0.552047
403.48;173.47;34.35;-0.831600;-0.060711;-0.552047
404.92;174.53;32.08;-0.831600;-0.060711;-0.552047
402.91;173.03;35.27;-0.831600;-0.060711;-0.552047
403.92;173.66;33.67;-0.831600;-0.060711;-0.552047
403.82;174.03;33.79;-0.831600;-0.060711;-0.552047
403.52;174.27;34.20;-0.831600;-0.060711;-0.552047
403.72;173.46;34.00;-0.831600;-0.060711;-0.552047
403.62;173.87;34.10;-0.831600;-0.060711;-0.552047
403.09;174.65;34.81;-0.831600;-0.060711;-0.552047
403.39;173.86;34.45;-0.831600;-0.060711;-0.552047
403.31;174.44;34.50;-0.831600;-0.060711;-0.552047
404.72;174.28;32.40;-0.831600;-0.060711;-0.552047
403.30;174.85;34.48;-0.831600;-0.060711;-0.552047
403.51;174.68;34.18;-0.831600;-0.060711;-0.552047
403.27;173.42;34.69;-0.831600;-0.060711;-0.552047
404.32;174.68;32.97;-0.831600;-0.060711;-0.552047
402.92;173.42;35.21;-0.831600;-0.060711;-0.552047
403.13;174.19;34.81;-0.831600;-0.060711;-0.552047
404.32;174.24;33.01;-0.831600;-0.060711;-0.552047
402.86;172.64;35.38;-0.831600;-0.060711;-0.552047
403.92;174.48;33.58;-0.831600;-0.060711;-0.552047
403.08;176.46;34.53;-0.830541;-0.102554;-0.547435
403.12;175.66;34.60;-0.830541;-0.102554;-0.547435
404.22;176.45;32.79;-0.830541;-0.102554;-0.547435
404.86;176.57;31.78;-0.830541;-0.102554;-0.547435
403.66;175.65;33.78;-0.830541;-0.102554;-0.547435
403.42;175.49;34.17;-0.830541;-0.102554;-0.547435
403.53;177.04;33.73;-0.830541;-0.102554;-0.547435
403.93;176.64;33.19;-0.830541;-0.102554;-0.547435
404.64;176.68;32.10;-0.830541;-0.102554;-0.547435
403.30;177.23;34.04;-0.830541;-0.102554;-0.547435
402.89;176.29;34.85;-0.830541;-0.102554;-0.547435
403.92;177.08;33.13;-0.830541;-0.102554;-0.547435
402.93;177.29;34.59;-0.830541;-0.102554;-0.547435
403.71;176.21;33.61;-0.830541;-0.102554;-0.547435
404.43;176.26;32.50;-0.830541;-0.102554;-0.547435
403.32;176.36;34.17;-0.830541;-0.102554;-0.547435
403.12;176.07;34.53;-0.830541;-0.102554;-0.547435
403.31;176.82;34.10;-0.830541;-0.102554;-0.547435
403.93;176.05;33.30;-0.830541;-0.102554;-0.547435
403.48;175.99;34.00;-0.830541;-0.102554;-0.547435
404.11;176.83;32.88;-0.830541;-0.102554;-0.547435
404.38;176.68;32.50;-0.830541;-0.102554;-0.547435
402.90;175.84;34.90;-0.830541;-0.102554;-0.547435
403.09;176.97;34.41;-0.830541;-0.102554;-0.547435
402.91;175.35;34.98;-0.830541;-0.102554;-0.547435
403.53;176.62;33.81;-0.830541;-0.102554;-0.547435
403.71;179.02;32.95;-0.830804;-0.140189;-0.538621
403.13;179.40;33.75;-0.830804;-0.140189;-0.538621
404.24;179.09;32.10;-0.830804;-0.140189;-0.538621
403.48;178.99;33.32;-0.830804;-0.140189;-0.538621
404.27;178.69;32.17;-0.830804;-0.140189;-0.538621
402.92;178.87;34.20;-0.830804;-0.140189;-0.538621
403.47;179.45;33.21;-0.830804;-0.140189;-0.538621
402.88;177.68;34.58;-0.830804;-0.140189;-0.538621
403.93;179.04;32.61;-0.830804;-0.140189;-0.538621
403.12;178.16;34.09;-0.830804;-0.140189;-0.538621
403.52;178.57;33.36;-0.830804;-0.140189;-0.538621
403.13;177.71;34.20;-0.830804;-0.140189;-0.538621
403.86;178.66;32.80;-0.830804;-0.140189;-0.538621
404.52;178.63;31.80;-0.830804;-0.140189;-0.538621
402.90;178.29;34.40;-0.830804;-0.140189;-0.538621
403.12;178.59;33.97;-0.830804;-0.140189;-0.538621
403.13;179.00;33.86;-0.830804;-0.140189;-0.538621
403.83;178.25;32.97;-0.830804;-0.140189;-0.538621
404.48;179.09;31.74;-0.830804;-0.140189;-0.538621
402.91;179.67;34.01;-0.830804;-0.140189;-0.538621
402.92;179.27;34.11;-0.830804;-0.140189;-0.538621
403.59;178.17;33.35;-0.830804;-0.140189;-0.538621
403.69;179.49;32.85;-0.830804;-0.140189;-0.538621
403.92;179.45;32.52;-0.830804;-0.140189;-0.538621
404.04;178.36;32.61;-0.830804;-0.140189;-0.538621
403.33;178.23;33.75;-0.830804;-0.140189;-0.538621
404.72;178.99;31.39;-0.830804;-0.140189;-0.538621
404.93;180.95;30.41;-0.830691;-0.178756;-0.527256
403.72;181.70;32.06;-0.830691;-0.178756;-0.527256
403.71;181.30;32.21;-0.830691;-0.178756;-0.527256
405.13;181.05;30.06;-0.830691;-0.178756;-0.527256
402.82;181.06;33.71;-0.830691;-0.178756;-0.527256
403.25;180.28;33.28;-0.830691;-0.178756;-0.527256
403.13;180.69;33.35;-0.830691;-0.178756;-0.527256
403.92;181.42;31.84;-0.830691;-0.178756;-0.527256
403.37;181.90;32.55;-0.830691;-0.178756;-0.527256
403.51;180.65;32.75;-0.830691;-0.178756;-0.527256
402.95;180.24;33.77;-0.830691;-0.178756;-0.527256
403.73;180.66;32.40;-0.830691;-0.178756;-0.527256
403.13;181.89;32.94;-0.830691;-0.178756;-0.527256
403.92;181.02;31.97;-0.830691;-0.178756;-0.527256
403.52;181.08;32.58;-0.830691;-0.178756;-0.527256
404.31;180.66;31.49;-0.830691;-0.178756;-0.527256
404.31;181.06;31.35;-0.830691;-0.178756;-0.527256
404.29;181.45;31.24;-0.830691;-0.178756;-0.527256
404.52;181.08;31.00;-0.830691;-0.178756;-0.527256
403.11;181.10;33.23;-0.830691;-0.178756;-0.527256
403.13;181.49;33.07;-0.830691;-0.178756;-0.527256
402.87;180.66;33.76;-0.830691;-0.178756;-0.527256
402.90;181.70;33.36;-0.830691;-0.178756;-0.527256
402.88;182.10;33.26;-0.830691;-0.178756;-0.527256
403.47;181.50;32.53;-0.830691;-0.178756;-0.527256
403.48;182.59;32.09;-0.831408;-0.218149;-0.511049
403.92;183.46;31.00;-0.831408;-0.218149;-0.511049
403.33;183.50;31.95;-0.831408;-0.218149;-0.511049
404.52;183.39;30.06;-0.831408;-0.218149;-0.511049
404.29;183.47;30.39;-0.831408;-0.218149;-0.511049
402.93;182.67;32.95;-0.831408;-0.218149;-0.511049
404.52;183.02;30.22;-0.831408;-0.218149;-0.511049
403.53;184.06;31.38;-0.831408;-0.218149;-0.511049
403.87;182.99;31.28;-0.831408;-0.218149;-0.511049
402.90;183.68;32.57;-0.831408;-0.218149;-0.511049
404.32;182.90;30.59;-0.831408;-0.218149;-0.511049
403.93;183.90;30.80;-0.831408;-0.218149;-0.511049
403.52;183.10;31.80;-0.831408;-0.218149;-0.511049
402.92;183.07;32.79;-0.831408;-0.218149;-0.511049
403.49;183.68;31.60;-0.831408;-0.218149;-0.511049
403.72;183.76;31.19;-0.831408;-0.218149;-0.511049
402.91;184.60;32.16;-0.831408;-0.218149;-0.511049
404.73;183.09;29.85;-0.831408;-0.218149;-0.511049
403.31;183.07;32.15;-0.831408;-0.218149;-0.511049
404.06;183.09;30.93;-0.831408;-0.218149;-0.511049
403.10;183.78;32.20;-0.831408;-0.218149;-0.511049
403.70;183.40;31.38;-0.831408;-0.218149;-0.511049
403.09;184.27;32.00;-0.831408;-0.218149;-0.511049
403.30;183.98;31.79;-0.831408;-0.218149;-0.511049
403.10;183.35;32.38;-0.831408;-0.218149;-0.511049
403.12;182.75;32.60;-0.831408;-0.218149;-0.511049
403.12;185.01;31.60;-0.830917;-0.254362;-0.494850
403.50;185.00;30.95;-0.830917;-0.254362;-0.494850
403.12;186.52;30.82;-0.830917;-0.254362;-0.494850
403.12;185.40;31.39;-0.830917;-0.254362;-0.494850
403.72;185.49;30.34;-0.830917;-0.254362;-0.494850
402.85;185.01;32.06;-0.830917;-0.254362;-0.494850
403.51;185.47;30.70;-0.830917;-0.254362;-0.494850
403.05;185.86;31.28;-0.830917;-0.254362;-0.494850
403.51;186.23;30.31;-0.830917;-0.254362;-0.494850
404.28;185.79;29.25;-0.830917;-0.254362;-0.494850
403.35;184.84;31.29;-0.830917;-0.254362;-0.494850
403.93;185.50;29.98;-0.830917;-0.254362;-0.494850
404.11;185.66;29.59;-0.830917;-0.254362;-0.494850
403.93;185.10;30.19;-0.830917;-0.254362;-0.494850
403.28;185.66;30.99;-0.830917;-0.254362;-0.494850
402.91;186.23;31.32;-0.830917;-0.254362;-0.494850
404.65;185.45;28.79;-0.830917;-0.254362;-0.494850
403.93;186.11;29.67;-0.830917;-0.254362;-0.494850
403.13;186.14;31.00;-0.830917;-0.254362;-0.494850
403.52;185.86;30.49;-0.830917;-0.254362;-0.494850
404.33;185.41;29.36;-0.830917;-0.254362;-0.494850
403.81;185.88;29.98;-0.830917;-0.254362;-0.494850
402.91;185.30;31.79;-0.830917;-0.254362;-0.494850
403.72;185.10;30.54;-0.830917;-0.254362;-0.494850
404.14;187.38;28.51;-0.830300;-0.291306;-0.475125
403.71;187.84;28.99;-0.830300;-0.291306;-0.475125
403.08;187.29;30.42;-0.830300;-0.291306;-0.475125
403.32;188.31;29.39;-0.830300;-0.291306;-0.475125
404.64;187.29;27.69;-0.830300;-0.291306;-0.475125
403.74;187.01;29.44;-0.830300;-0.291306;-0.475125
404.50;187.11;28.05;-0.830300;-0.291306;-0.475125
403.12;187.60;30.17;-0.830300;-0.291306;-0.475125
403.27;188.70;29.23;-0.830300;-0.291306;-0.475125
403.91;187.86;28.62;-0.830300;-0.291306;-0.475125
403.92;187.49;28.84;-0.830300;-0.291306;-0.475125
403.31;187.09;30.15;-0.830300;-0.291306;-0.475125
402.92;188.26;30.13;-0.830300;-0.291306;-0.475125
403.52;187.11;29.77;-0.830300;-0.291306;-0.475125
403.72;187.49;29.19;-0.830300;-0.291306;-0.475125
402.90;187.91;30.36;-0.830300;-0.291306;-0.475125
403.62;188.31;28.86;-0.830300;-0.291306;-0.475125
404.31;187.49;28.15;-0.830300;-0.291306;-0.475125
403.50;187.82;29.37;-0.830300;-0.291306;-0.475125
403.08;188.67;29.59;-0.830300;-0.291306;-0.475125
403.92;187.07;29.09;-0.830300;-0.291306;-0.475125
403.12;188.30;29.75;-0.830300;-0.291306;-0.475125
403.42;187.51;29.69;-0.830300;-0.291306;-0.475125
403.25;187.91;29.75;-0.830300;-0.291306;-0.475125
404.21;187.87;28.10;-0.830300;-0.291306;-0.475125
403.50;189.12;28.51;-0.831183;-0.325245;-0.450944
404.33;189.01;27.06;-0.831183;-0.325245;-0.450944
403.52;189.46;28.24;-0.831183;-0.325245;-0.450944
403.72;190.25;27.29;-0.831183;-0.325245;-0.450944
403.92;189.91;27.17;-0.831183;-0.325245;-0.450944
402.92;189.42;29.37;-0.831183;-0.325245;-0.450944
404.12;189.90;26.81;-0.831183;-0.325245;-0.450944
403.10;189.91;28.68;-0.831183;-0.325245;-0.450944
403.92;189.07;27.77;-0.831183;-0.325245;-0.450944
404.13;189.47;27.11;-0.831183;-0.325245;-0.450944
404.53;189.45;26.38;-0.831183;-0.325245;-0.450944
403.11;190.31;28.37;-0.831183;-0.325245;-0.450944
403.31;189.07;28.89;-0.831183;-0.325245;-0.450944
403.52;189.79;27.99;-0.831183;-0.325245;-0.450944
403.93;189.45;27.49;-0.831183;-0.325245;-0.450944
403.32;189.84;28.33;-0.831183;-0.325245;-0.450944
