//X;Y;Z;C2C absolute distances;Nx;Ny;Nz
400.98;178.23;34.79;1.31;0.799794;0.122252;0.587694
404.43;181.30;29.92;0.61;0.752459;0.205497;0.625761
404.68;181.49;29.67;0.50;0.675012;0.258887;0.690895
405.15;182.08;29.32;0.28;0.361477;0.324872;0.873952
401.18;179.10;34.17;1.38;0.821454;0.109043;0.559752
401.71;179.66;33.17;1.46;0.764462;0.208490;0.610025
404.03;181.54;30.41;0.63;0.800607;0.135167;0.583745
393.68;172.65;44.78;0.54;-0.020501;0.537116;0.843259
404.41;182.28;29.53;0.61;0.802243;0.237414;0.547760
393.40;172.82;44.86;0.63;0.243119;0.398238;0.884477
393.78;173.03;44.68;0.55;-0.174949;0.463102;0.868867
394.11;173.17;44.60;0.33;-0.242131;0.510480;0.825096
404.40;182.59;29.48;0.57;0.813601;0.160323;0.558883
393.40;173.13;44.78;0.67;0.315673;0.345881;0.883582
394.14;173.54;44.37;0.49;-0.113146;0.491255;0.863635
402.70;181.47;31.57;1.15;0.653605;0.206483;0.728125
403.62;181.97;31.12;0.55;0.567881;0.210839;0.795649
404.34;182.90;29.34;0.63;0.809633;0.144100;0.568972
393.59;173.52;44.66;0.62;0.143356;0.357695;0.922769
394.05;173.83;44.31;0.53;0.116564;0.425530;0.897406
400.18;179.41;35.37;1.41;0.865641;0.100920;0.490388
402.00;181.23;32.31;1.39;0.673996;0.199875;0.711182
404.43;183.62;29.10;0.54;0.821634;0.175742;0.542248
405.01;184.15;28.24;0.31;0.607356;0.365068;0.705581
404.44;183.93;29.06;0.46;0.839221;0.117811;0.530876
395.05;175.38;43.51;0.36;0.265432;0.303143;0.915232
395.28;175.53;43.33;0.31;0.234312;0.350740;0.906686
403.98;183.73;29.93;0.44;0.819423;0.090727;0.565963
404.42;184.24;29.01;0.42;0.859618;0.119511;0.496764
406.44;187.10;23.42;0.32;0.939261;0.108531;0.325592
400.45;180.96;34.71;1.30;0.824307;0.152980;0.545082
404.01;184.04;29.94;0.34;0.783684;0.082569;0.615648
404.60;185.13;28.45;0.39;0.872645;0.158795;0.461817
389.36;172.20;48.95;1.91;0.367184;0.116894;0.922774
400.27;180.63;36.98;0.29;0.971904;0.022826;0.234266
395.48;177.32;42.86;0.28;0.503813;0.151291;0.850461
401.04;183.33;33.11;1.25;0.879264;0.170603;0.444735
404.81;186.99;27.04;0.33;0.857799;0.267584;0.438838
400.39;182.29;36.05;0.34;0.970683;0.076010;0.228029
401.19;184.04;32.20;1.49;0.841287;0.276313;0.464637
401.52;184.46;31.43;1.56;0.723596;0.237013;0.648254
400.88;183.93;33.00;1.30;0.825289;0.322256;0.463734
402.77;186.18;29.66;0.96;0.370572;0.476449;0.797291
404.64;187.99;26.64;0.33;0.664472;0.543353;0.513073
403.49;186.89;29.26;0.34;0.190654;0.453728;0.870507
390.07;175.59;47.96;0.98;0.377262;0.182176;0.908012
402.29;186.86;29.73;1.12;0.703628;0.372316;0.605218
389.26;175.39;48.48;1.86;0.462156;0.171658;0.870026
401.17;186.24;31.08;1.51;0.771110;0.308125;0.557179
389.77;175.96;48.18;1.30;0.441917;0.126465;0.888097
401.58;186.94;30.33;1.39;0.599709;0.361133;0.714095
400.57;185.22;34.59;0.39;0.892405;0.150405;0.425432
389.37;176.33;48.28;1.65;0.417845;0.172054;0.892078
402.40;188.48;28.48;1.14;0.819066;0.292859;0.493319
390.52;177.30;47.46;0.45;0.439591;0.176713;0.880643
390.59;177.63;47.35;0.33;0.410923;0.171578;0.895379
401.17;187.81;30.43;1.39;0.635912;0.336659;0.694461
402.79;189.33;27.95;0.78;0.407432;0.569085;0.714242
401.14;188.88;31.45;0.52;0.879082;0.292019;0.376749
400.98;188.97;31.72;0.50;0.801188;0.359815;0.478154
401.55;190.66;28.45;1.13;0.653747;0.305082;0.692488
401.30;190.05;30.40;0.57;0.957569;0.229763;0.173983
403.11;192.45;25.79;0.37;0.209742;0.688264;0.694479
399.90;188.63;33.42;0.56;0.766047;0.354682;0.536071
400.37;189.16;32.48;0.51;0.746972;0.366163;0.554940
401.42;190.65;29.53;0.68;0.895860;0.274849;0.349133
401.99;191.70;27.33;0.91;0.886762;0.197873;0.417731
401.59;191.48;28.08;0.95;0.556981;0.421454;0.715646
389.00;180.06;47.09;1.90;0.271530;0.354622;0.894715
399.70;188.98;33.48;0.56;0.843124;0.370724;0.389495
401.05;190.67;30.29;0.58;0.745773;0.485658;0.456025
400.12;189.80;32.27;0.63;0.636270;0.524881;0.565386
402.34;193.10;25.65;0.81;0.740731;0.384265;0.551052
400.98;191.19;29.96;0.62;0.735800;0.406583;0.541562
401.80;192.80;27.03;0.77;0.669051;0.373156;0.642749
402.38;193.71;25.17;0.74;0.732727;0.339557;0.589756
390.35;181.68;46.24;0.61;0.201482;0.461170;0.864134
390.89;182.09;45.65;0.42;0.379428;0.449871;0.808487
390.33;182.10;46.07;0.56;0.144568;0.489196;0.860109
390.53;182.51;45.62;0.58;0.274698;0.479558;0.833406
389.36;182.08;46.13;1.51;0.417303;0.282788;0.863649
400.56;192.23;29.70;0.73;0.701902;0.394717;0.592901
401.95;194.11;26.03;0.55;0.770144;0.377776;0.513969
390.97;183.22;44.99;0.65;0.459733;0.401661;0.792031
399.34;190.62;33.19;0.42;0.957706;0.244380;0.151912
400.94;193.10;28.50;0.65;0.715190;0.436415;0.545934
391.05;183.52;45.00;0.51;0.432754;0.410231;0.802767
400.93;193.33;28.28;0.66;0.681656;0.434993;0.588324
402.58;195.96;23.21;1.82;0.164251;0.589196;0.791119
392.02;184.58;43.79;0.51;0.372707;0.462285;0.804600
400.37;193.04;29.22;0.76;0.663796;0.492386;0.562966
402.20;195.85;23.52;1.75;0.713521;0.390541;0.581692
389.89;183.31;45.49;0.92;0.365881;0.400427;0.840113
394.50;186.37;41.67;0.26;0.149484;0.650785;0.744401
399.38;191.93;31.53;0.81;0.884868;0.351234;0.306011
399.44;192.06;31.25;0.87;0.828333;0.497000;0.258564
390.86;184.13;44.56;0.80;0.487530;0.409265;0.771244
401.07;194.74;26.05;0.99;0.458699;0.698890;0.548770
399.50;192.22;31.54;0.62;0.860310;0.440053;0.257332
390.05;183.90;45.01;1.04;0.323241;0.432549;0.841675
392.47;185.46;43.13;0.50;0.280383;0.515340;0.809821
390.79;184.52;44.40;0.88;0.426156;0.442360;0.789119
399.69;193.11;30.01;0.90;0.795656;0.380951;0.470964
399.96;193.42;29.44;0.83;0.681997;0.438546;0.585284
400.07;193.58;29.12;0.83;0.696892;0.447408;0.560507
399.18;192.27;32.07;0.57;0.967559;0.166642;0.189895
401.18;194.94;26.88;0.42;0.708292;0.407805;0.576210
391.06;185.14;44.04;0.80;0.419613;0.448776;0.789003
391.87;185.72;43.26;0.71;0.386943;0.493797;0.778742
399.29;192.51;32.24;0.29;0.983586;0.148443;0.102583
393.80;187.34;41.14;0.52;0.406319;0.537920;0.738612
400.52;194.84;27.61;0.67;0.572920;0.498995;0.650205
388.99;184.14;45.53;1.16;0.470623;0.352568;0.808833
389.37;184.40;45.19;1.14;0.539757;0.395384;0.743191
400.94;195.48;26.72;0.74;0.654045;0.460006;0.600517
401.15;196.18;25.06;1.81;-0.076500;0.616330;0.783764
388.50;183.93;46.03;1.12;0.628642;0.226186;0.744076
388.73;184.14;45.71;1.19;0.535178;0.274651;0.798844
389.14;184.40;45.40;1.12;0.531571;0.369011;0.762406
390.37;185.30;44.16;1.09;0.329851;0.498760;0.801522
399.25;193.38;31.10;0.60;0.993294;0.114990;0.012047
387.73;183.44;47.08;1.00;0.693077;0.101534;0.713678
389.23;184.70;45.16;1.18;0.598468;0.285669;0.748484
389.75;185.10;44.56;1.24;0.563353;0.330909;0.757056
390.77;185.77;43.75;1.04;0.330820;0.519403;0.787895
393.54;187.81;40.94;0.71;0.378510;0.578416;0.722610
400.73;195.71;26.80;0.97;0.603769;0.496133;0.623951
388.13;183.88;46.75;0.80;0.672752;0.123810;0.729436
393.18;187.79;41.13;0.80;0.373274;0.539535;0.754698
393.62;188.14;40.62;0.77;0.387587;0.598698;0.700955
399.31;193.65;31.35;0.34;0.993865;0.109946;0.011974
392.30;187.36;41.94;0.89;0.504921;0.435844;0.745047
392.89;187.80;41.33;0.85;0.489445;0.489445;0.721725
400.72;196.23;26.37;1.51;0.558781;0.558781;0.612802
387.25;183.62;47.66;0.81;0.768396;-0.032309;0.639159
392.58;187.82;41.53;0.88;0.520381;0.434477;0.735142
393.03;188.20;40.94;0.90;0.462884;0.519293;0.718383
393.23;188.44;40.49;1.00;0.466525;0.556820;0.687246
387.48;184.10;47.14;0.81;0.872427;-0.088793;0.480610
390.49;186.59;43.38;1.25;0.627989;0.300342;0.717931
390.98;187.00;42.75;1.26;0.437569;0.418193;0.796020
391.34;187.20;42.56;1.12;0.447408;0.392885;0.803410
391.61;187.37;42.35;1.05;0.409292;0.399737;0.820177
388.77;185.35;45.63;0.91;0.737090;0.018182;0.675550
390.10;186.55;43.69;1.29;0.684462;0.193133;0.703002
388.13;185.06;46.42;0.73;0.805478;-0.052377;0.590306
390.19;186.84;43.61;1.21;0.710479;0.169598;0.682976
390.58;187.23;42.97;1.30;0.690320;0.216602;0.690320
392.52;188.68;40.93;1.08;0.583980;0.383288;0.715581
393.42;189.38;39.90;0.96;0.536561;0.376734;0.755099
394.17;190.03;38.89;0.89;0.651465;0.365936;0.664593
394.32;190.25;38.47;0.99;0.699427;0.376868;0.607267
395.41;190.87;37.83;0.47;0.219887;0.715802;0.662780
386.85;184.34;47.77;0.62;0.395941;0.232819;0.888272
393.22;189.63;39.71;1.14;0.608113;0.317767;0.727477
393.84;190.10;39.06;0.99;0.666898;0.283072;0.689288
387.69;185.18;46.93;0.58;0.821320;-0.020706;0.570092
389.13;186.38;45.12;0.83;0.814938;-0.064000;0.576003
392.15;188.95;41.13;1.09;0.751200;0.226453;0.620014
392.50;189.49;40.68;0.98;0.724004;0.192965;0.662255
394.07;190.84;38.56;0.90;0.799794;0.122252;0.587694
394.59;191.38;37.63;0.93;0.824860;0.162585;0.541454
395.88;192.54;35.78;0.76;0.463741;0.574235;0.674684
396.50;193.04;35.03;0.56;0.305184;0.679801;0.666883
388.55;186.59;45.97;0.45;0.784927;-0.058407;0.616830
390.81;188.61;42.74;0.90;0.785217;-0.015233;0.619033
397.05;194.31;33.53;0.53;0.179265;0.687949;0.703271
394.64;192.19;37.53;0.67;0.880746;0.067750;0.468717
395.45;193.23;35.56;0.92;0.792428;0.326856;0.514998
388.64;187.20;45.76;0.43;0.712354;0.032444;0.701070
388.95;187.40;45.51;0.34;0.730254;0.006928;0.683141
389.35;187.78;44.88;0.46;0.873372;-0.062285;0.483054
389.56;187.92;44.69;0.43;0.886741;-0.042096;0.460345
390.98;189.54;42.41;0.74;0.799835;-0.001367;0.600218
389.56;188.46;44.56;0.37;0.884909;0.009287;0.465672
389.68;188.61;44.28;0.47;0.844534;0.006778;0.535459
396.29;195.16;33.19;1.00;0.625510;0.571557;0.531093
389.75;188.95;44.09;0.48;0.826904;0.023468;0.561853
390.59;189.65;43.04;0.51;0.840991;-0.034523;0.539947
392.12;191.02;40.83;0.58;0.768525;0.043875;0.638314
393.44;192.08;39.29;0.39;0.774362;0.015293;0.632558
396.82;196.02;32.06;1.47;0.457275;0.658275;0.597975
386.46;187.00;46.79;0.97;0.365975;0.504627;0.781930
389.94;189.32;43.94;0.35;0.809413;0.029256;0.586511
390.26;189.64;43.38;0.47;0.836284;-0.020598;0.547910
393.61;192.48;39.03;0.29;0.781310;0.052657;0.621917
394.53;193.40;37.45;0.32;0.923324;0.006421;0.383969
395.16;194.29;35.72;0.59;0.953801;0.021140;0.299695
385.92;189.97;45.40;1.50;0.692426;0.290787;0.660295
387.67;191.28;43.57;1.22;0.559554;0.440006;0.702349
388.42;191.95;42.50;1.31;0.456025;0.485658;0.745773
388.76;192.09;42.44;1.11;0.347170;0.544169;0.763775
388.43;192.26;42.33;1.33;0.507110;0.473857;0.719930
385.47;190.05;46.03;1.79;0.490252;0.264458;0.830491
387.62;191.86;43.27;1.24;0.551934;0.455221;0.698672
391.36;194.47;39.88;0.38;0.046902;0.749013;0.660894
386.69;191.46;44.09;1.32;0.575029;0.360004;0.734669
387.30;191.87;43.59;1.20;0.551934;0.455221;0.698672
389.49;193.65;40.94;1.13;0.489305;0.516025;0.703063
385.64;191.79;44.77;1.70;0.208659;0.531546;0.820927
387.63;193.72;42.13;1.33;0.576398;0.401332;0.711827
389.69;195.55;39.26;1.42;0.451737;0.517926;0.726420
388.29;194.58;41.14;1.28;0.581270;0.434704;0.687864
387.61;194.33;41.73;1.38;0.575119;0.416008;0.704397
388.35;194.92;40.88;1.36;0.623342;0.439515;0.646739
389.37;195.93;39.19;1.68;0.613215;0.391730;0.685941
386.91;193.88;42.89;1.16;0.667906;0.341302;0.661374
387.32;194.32;42.10;1.33;0.759648;0.305458;0.574134
385.67;193.71;43.71;1.75;0.475780;0.489042;0.731076
387.37;195.03;41.75;1.49;0.819785;0.239297;0.520278
388.54;195.22;40.53;1.42;0.610843;0.431086;0.664105
388.79;194.94;40.74;1.14;0.572926;0.485559;0.660293
388.73;195.02;40.41;1.38;0.592336;0.448840;0.669089
389.70;195.39;39.55;1.27;0.426586;0.566015;0.705444
387.64;193.04;42.56;1.30;0.554702;0.377983;0.741239
391.49;195.97;38.40;1.20;0.223945;0.678098;0.700023
386.78;191.77;43.99;1.23;0.640719;0.337478;0.689629
389.92;194.26;40.27;1.09;0.384138;0.605058;0.697383
387.00;191.49;43.94;1.25;0.516182;0.430427;0.740466
388.73;192.80;42.05;1.13;0.479521;0.404749;0.778613
390.67;194.23;40.11;0.75;0.041128;0.724705;0.687831
386.88;191.17;44.20;1.25;0.474177;0.474177;0.741831
389.05;192.85;41.76;1.15;0.458669;0.445611;0.768801
388.89;192.55;41.97;1.20;0.374471;0.470901;0.798764
389.67;193.09;41.29;1.01;0.242697;0.599696;0.762537
390.85;193.72;40.85;0.37;-0.023876;0.731734;0.681172
391.16;193.52;40.92;0.27;0.026695;0.692665;0.720765
388.52;191.69;42.76;1.18;0.362296;0.650820;0.667214
387.96;191.05;43.59;1.12;0.417495;0.496082;0.761315
386.49;187.76;46.10;1.21;0.773329;0.371263;0.513932
388.70;189.03;44.97;0.39;0.164644;0.590603;0.789988
396.11;195.75;32.95;1.43;0.816721;0.337789;0.467830
390.05;189.74;43.69;0.35;0.772490;0.049792;0.633072
394.43;192.99;38.17;0.27;0.881875;0.036575;0.470062
394.99;193.79;36.24;0.62;0.908584;0.095132;0.406726
395.43;194.30;35.14;0.71;0.901446;0.186058;0.390867
395.80;194.75;34.17;0.84;0.763545;0.379330;0.522597
391.18;190.14;42.26;0.49;0.804587;-0.023623;0.593365
387.31;187.06;46.30;0.78;-0.286581;0.625996;0.725259
396.97;195.13;32.77;0.68;0.333227;0.648573;0.684334
386.89;186.49;46.83;0.76;0.411649;0.523171;0.746216
389.35;188.07;45.00;0.26;0.820436;0.055072;0.569080
386.47;185.94;47.25;0.93;0.245489;0.388319;0.888225
386.28;185.31;47.58;1.17;0.175956;0.344874;0.922010
387.33;185.92;47.04;0.48;0.214073;0.414859;0.884344
387.93;186.30;46.61;0.42;0.680299;0.092170;0.727116
393.91;191.01;39.13;0.60;0.777680;0.113627;0.618307
394.86;191.80;36.99;0.98;0.721480;0.283153;0.631895
395.46;192.24;36.35;0.80;0.572580;0.528666;0.626629
387.01;185.26;47.32;0.64;0.277825;0.324864;0.904034
386.49;184.70;47.76;0.91;0.310312;0.292664;0.904464
386.92;184.98;47.44;0.68;0.323725;0.291205;0.900223
391.77;188.62;42.00;0.82;0.618194;0.236322;0.749658
394.60;191.03;37.77;0.96;0.741884;0.274831;0.611618
392.39;188.98;40.89;1.09;0.657693;0.280039;0.699299
391.20;187.75;42.76;0.91;0.555784;0.241307;0.795534
392.61;188.95;40.64;1.13;0.617373;0.328941;0.714597
392.95;189.22;40.22;1.10;0.648784;0.369561;0.665209
390.59;187.12;43.36;1.06;0.701995;0.230857;0.673727
391.76;187.93;42.26;0.84;0.494163;0.362171;0.790339
392.00;188.21;41.63;1.05;0.518730;0.345285;0.782111
392.19;188.34;41.43;1.05;0.576210;0.407805;0.708292
394.00;189.79;39.04;1.00;0.625804;0.442235;0.642493
391.18;187.34;42.80;1.01;0.482519;0.363893;0.796717
393.04;188.79;40.45;1.07;0.589268;0.442368;0.676072
393.64;189.02;39.88;0.96;0.445539;0.481708;0.754621
401.03;195.94;26.41;1.13;0.635360;0.471072;0.611890
390.36;186.36;43.74;1.16;0.570649;0.337863;0.748471
391.29;186.86;42.72;1.15;0.496828;0.405607;0.767232
391.97;187.34;42.06;1.04;0.441305;0.418674;0.793702
388.32;184.46;46.09;1.04;0.742324;0.052921;0.667948
390.84;186.35;43.15;1.27;0.378197;0.471540;0.796629
389.74;185.22;44.88;0.95;0.639342;0.264938;0.721838
400.78;194.70;27.47;0.60;0.605654;0.464727;0.645920
389.27;184.66;45.48;0.91;0.587102;0.295951;0.753475
389.65;184.95;44.99;1.01;0.606254;0.303931;0.734902
391.26;186.15;43.14;1.08;0.457146;0.486852;0.744307
392.54;187.00;42.02;0.82;0.459148;0.449345;0.766337
391.31;185.89;43.38;0.93;0.442605;0.498547;0.745353
387.93;183.29;46.84;1.13;0.586462;0.197529;0.785522
392.77;186.64;42.14;0.70;0.357771;0.539084;0.762488
392.37;186.07;42.78;0.66;0.406974;0.501771;0.763281
389.61;183.99;45.21;1.10;0.524299;0.374963;0.764535
393.67;186.67;41.74;0.39;0.317756;0.528528;0.787204
389.35;183.51;45.70;0.99;0.538598;0.314848;0.781526
389.52;183.64;45.49;1.02;0.531639;0.332475;0.778987
393.04;185.91;42.63;0.43;0.407325;0.552445;0.727249
393.70;186.38;41.94;0.32;0.294301;0.555196;0.777910
389.27;183.20;45.79;1.10;0.532310;0.292218;0.794516
392.99;185.59;42.85;0.35;0.426925;0.489083;0.760614
391.38;184.28;44.20;0.69;0.425680;0.393794;0.814692
400.35;191.81;30.19;0.77;0.660506;0.446469;0.603653
389.05;182.49;46.20;1.50;0.437577;0.236081;0.867636
391.35;183.61;44.70;0.51;0.299798;0.491292;0.817773
401.18;191.87;29.17;0.61;0.762939;0.385536;0.518928
402.40;193.41;25.25;0.81;0.671455;0.428198;0.604809
401.25;191.94;27.85;1.15;0.317867;0.455661;0.831465
391.58;183.07;44.96;0.29;0.129932;0.518269;0.845290
390.52;182.09;45.82;0.55;0.302152;0.477494;0.825047
391.54;182.72;45.10;0.32;0.139709;0.459456;0.877144
399.65;188.35;34.35;0.35;0.945909;0.195753;0.258722
402.59;191.66;26.26;0.88;0.425545;0.444961;0.787986
400.51;188.09;32.96;0.50;0.774242;0.318994;0.546618
400.99;188.49;32.22;0.39;0.799098;0.330166;0.502427
399.88;187.03;34.76;0.37;0.844099;0.389946;0.368021
400.15;187.34;34.00;0.42;0.741709;0.409502;0.531202
400.37;187.11;33.88;0.39;0.794612;0.343746;0.500430
400.97;187.70;32.52;0.48;0.834317;0.260628;0.485786
389.91;178.43;47.70;1.13;0.320705;0.202030;0.925382
390.05;178.17;47.65;0.89;0.397378;0.155248;0.904427
401.37;186.96;31.97;0.69;0.972188;0.075546;0.221684
401.07;187.09;30.84;1.48;0.825588;0.366048;0.429433
401.39;187.35;30.33;1.40;0.610724;0.340377;0.714954
400.84;185.98;33.59;0.52;0.877525;0.244507;0.412512
401.30;186.08;32.53;0.68;0.959667;0.091213;0.265932
402.19;187.20;29.50;1.21;0.729576;0.321919;0.603396
402.41;186.95;29.46;1.12;0.728867;0.371804;0.574904
390.44;176.99;47.66;0.48;0.356441;0.209247;0.910585
401.14;185.16;33.19;0.71;0.987315;-0.066758;0.144057
403.38;187.13;29.09;0.51;0.129246;0.430348;0.893362
401.13;184.84;33.10;0.83;0.983973;-0.067656;0.164985
401.69;185.53;31.21;1.24;0.703398;0.240760;0.668779
400.59;183.82;35.01;0.44;0.942123;0.039844;0.332892
403.42;186.36;29.52;0.42;0.122128;0.484202;0.866391
400.82;183.73;34.42;0.62;0.980117;-0.019859;0.197425
401.79;184.85;31.48;1.20;0.720546;0.271994;0.637834
401.80;184.93;31.15;1.33;0.652173;0.318804;0.687775
402.80;185.59;30.23;0.81;0.485306;0.254208;0.836574
404.68;187.29;26.52;0.52;0.739981;0.300166;0.601937
402.52;184.73;30.65;1.04;0.820936;0.228634;0.523251
402.51;184.42;30.61;1.15;0.723806;0.286007;0.627937
403.22;184.83;30.23;0.65;-0.056761;0.368287;0.927978
400.60;182.11;35.63;0.49;0.970853;0.010721;0.239437
402.24;183.88;31.15;1.23;0.673059;0.268905;0.688971
400.64;181.88;35.41;0.56;0.994545;-0.029671;0.100004
400.65;181.95;35.10;0.74;0.993265;-0.106381;0.045912
402.78;183.93;30.62;1.06;0.292558;0.386540;0.874641
389.75;173.70;48.48;1.25;0.340972;0.188171;0.921048
400.55;181.40;36.02;0.39;0.983929;0.024280;0.176899
402.80;183.62;30.68;1.07;0.360030;0.360030;0.860672
404.04;184.35;29.92;0.31;0.750535;0.159204;0.641366
400.57;181.19;35.63;0.64;0.996124;-0.033602;0.081294
402.52;183.13;30.94;1.27;0.665217;0.312377;0.678165
403.59;183.75;30.30;0.62;0.643372;0.209290;0.736390
400.55;180.92;35.42;0.83;0.993655;-0.095436;0.059507
402.73;182.96;30.75;1.23;0.312006;0.369842;0.875140
404.41;183.33;29.73;0.29;0.896491;0.075740;0.436540
406.44;185.14;24.33;0.53;0.871980;0.232628;0.430737
401.10;180.21;34.18;1.26;0.805227;0.250757;0.537337
403.19;181.11;31.43;0.88;0.438072;0.219783;0.871658
400.03;177.97;37.71;0.36;0.955175;-0.271969;-0.116933
399.93;178.14;36.72;0.99;0.939829;-0.341642;0.001251
406.46;183.71;24.74;0.67;0.848939;0.164454;0.502252
401.88;179.42;33.28;1.29;0.751398;0.179050;0.635092
401.89;179.50;32.96;1.44;0.730563;0.229963;0.642958
405.17;181.43;29.21;0.36;0.295360;0.301238;0.906652
407.22;183.20;23.61;0.55;0.713412;0.262167;0.649856
398.92;176.00;37.86;1.33;0.804493;0.067160;0.590152
401.99;178.39;33.18;1.40;0.745396;0.169200;0.644791
407.24;182.78;23.82;0.56;0.734581;0.251179;0.630318
407.43;182.92;23.58;0.44;0.702918;0.269372;0.658289
407.70;183.12;23.22;0.32;0.698386;0.169630;0.695329
407.30;182.38;23.96;0.54;0.731502;0.233391;0.640651
407.30;181.95;24.16;0.52;0.778840;0.221420;0.586840
408.27;181.89;22.67;0.32;0.904198;0.069554;0.421413
408.28;181.43;22.87;0.28;0.891106;0.147800;0.429051
397.76;172.26;39.70;1.23;0.748635;0.073850;0.658857
402.24;175.59;33.58;1.30;0.730346;0.129939;0.670604
394.66;169.49;44.13;0.39;0.489083;0.169923;0.855526
395.32;170.12;42.58;1.05;0.917750;0.296281;0.264485
394.96;168.87;43.78;0.42;0.571718;0.200791;0.795501
395.94;169.09;42.82;0.44;0.710355;0.480779;0.514051
396.09;169.24;42.44;0.63;0.777208;0.576233;0.252789
395.89;169.26;41.90;1.13;0.695890;0.006945;0.718114
407.28;177.86;25.63;0.63;0.836197;0.143053;0.529444
396.08;168.57;41.69;1.14;0.694959;0.044057;0.717698
396.51;168.05;41.33;1.08;0.689258;-0.070804;0.721048
393.55;165.56;44.93;0.36;0.399632;0.222673;0.889219
407.48;175.90;25.70;0.67;0.822647;0.115434;0.556711
407.39;175.45;25.89;0.70;0.815954;0.093871;0.570445
396.90;166.62;40.53;1.26;0.735225;-0.098323;0.670654
398.89;167.92;38.64;1.12;0.785839;-0.151759;0.599522
396.90;166.32;40.49;1.27;0.694928;-0.206768;0.688710
399.93;168.36;37.27;1.20;0.779928;-0.001376;0.625868
408.44;174.76;24.85;0.27;0.646405;0.146157;0.748865
397.31;166.30;40.01;1.29;0.691713;-0.133541;0.709718
390.35;161.35;47.26;0.61;0.983578;0.180189;-0.010329
397.91;166.41;39.40;1.25;0.730471;-0.107726;0.674394
400.97;168.43;36.33;0.96;0.830804;0.140189;0.538621
397.82;165.83;39.31;1.33;0.740920;-0.055891;0.669264
407.60;172.09;26.05;0.67;0.817204;0.189519;0.544297
397.93;164.84;39.26;1.23;0.748472;0.076729;0.658713
400.88;166.83;35.99;1.17;0.722145;-0.104851;0.683749
403.11;166.05;33.11;0.97;0.684625;0.004149;0.728884
402.46;165.38;33.80;1.09;0.748900;-0.018130;0.662435
401.35;164.01;35.14;1.09;0.800852;-0.058321;0.596016
409.27;169.73;23.36;0.30;0.834327;0.006805;0.551228
399.17;161.73;37.47;1.11;0.772276;-0.138920;0.619912
402.09;163.42;33.77;1.23;0.686992;-0.058803;0.724282
409.19;168.25;23.48;0.32;0.874707;-0.050807;0.481981
403.96;164.26;32.35;0.57;0.526067;-0.069108;0.847631
389.00;154.79;45.83;0.65;0.629083;-0.223223;0.744597
401.52;162.25;34.27;1.27;0.821723;-0.140655;0.552257
388.39;154.17;46.19;0.57;0.513424;-0.287329;0.808603
398.74;160.05;37.46;1.16;0.764176;-0.267383;0.586976
400.88;160.90;35.18;1.02;0.801914;-0.097510;0.589428
401.35;160.90;34.40;1.12;0.819282;-0.102954;0.564072
400.78;160.36;35.09;1.06;0.778085;-0.168358;0.605177
399.14;155.24;35.59;0.98;0.755561;-0.292321;0.586239
400.77;155.25;33.60;0.87;0.772240;-0.212018;0.598911
400.77;154.80;33.07;1.05;0.792912;-0.313033;0.522782
400.29;153.16;32.77;1.12;0.790822;-0.293191;0.537252
390.48;147.01;41.75;0.30;0.322825;-0.428874;0.843713
404.64;155.09;28.28;0.42;0.454142;-0.503685;0.734885
399.17;152.19;33.91;1.10;0.869588;-0.085972;0.486236
400.58;155.41;33.80;0.92;0.770340;-0.129632;0.624318
400.98;157.63;33.90;1.09;0.795696;-0.247585;0.552783
390.14;151.93;44.18;0.46;-0.001209;-0.276796;0.960928
400.37;160.46;35.51;1.15;0.774019;-0.168133;0.610430
